"sol_pos_x"|"sol_pos_y"|"sol_pos_z"|"sol_pitch"|"sol_roll"|"sol_yaw"|"sol_armd_x"|"sol_armd_y"|"sol_armd_z"|"sol_wrp_x"|"sol_wrp_y"|"sol_wrp_z"|"sol_elbp_x"|"sol_elbp_y"|"sol_elbp_z"|"sol_m_s_x_pinky"|"sol_m_s_y_pinky"|"sol_m_s_z_pinky"|"sol_m_e_x_pinky"|"sol_m_e_y_pinky"|"sol_m_e_z_pinky"|"sol_m_d_x_pinky"|"sol_m_d_y_pinky"|"sol_m_d_z_pinky"|"sol_p_s_x_pinky"|"sol_p_s_y_pinky"|"sol_p_s_z_pinky"|"sol_p_e_x_pinky"|"sol_p_e_y_pinky"|"sol_p_e_z_pinky"|"sol_p_d_x_pinky"|"sol_p_d_y_pinky"|"sol_p_d_z_pinky"|"sol_i_s_x_pinky"|"sol_i_s_y_pinky"|"sol_i_s_z_pinky"|"sol_i_e_x_pinky"|"sol_i_e_y_pinky"|"sol_i_e_z_pinky"|"sol_i_d_x_pinky"|"sol_i_d_y_pinky"|"sol_i_d_z_pinky"|"sol_d_s_x_pinky"|"sol_d_s_y_pinky"|"sol_d_s_z_pinky"|"sol_d_e_x_pinky"|"sol_d_e_y_pinky"|"sol_d_e_z_pinky"|"sol_d_d_x_pinky"|"sol_d_d_y_pinky"|"sol_d_d_z_pinky"|"sol_m_s_x_ring"|"sol_m_s_y_ring"|"sol_m_s_z_ring"|"sol_m_e_x_ring"|"sol_m_e_y_ring"|"sol_m_e_z_ring"|"sol_m_d_x_ring"|"sol_m_d_y_ring"|"sol_m_d_z_ring"|"sol_p_s_x_ring"|"sol_p_s_y_ring"|"sol_p_s_z_ring"|"sol_p_e_x_ring"|"sol_p_e_y_ring"|"sol_p_e_z_ring"|"sol_p_d_x_ring"|"sol_p_d_y_ring"|"sol_p_d_z_ring"|"sol_i_s_x_ring"|"sol_i_s_y_ring"|"sol_i_s_z_ring"|"sol_i_e_x_ring"|"sol_i_e_y_ring"|"sol_i_e_z_ring"|"sol_i_d_x_ring"|"sol_i_d_y_ring"|"sol_i_d_z_ring"|"sol_d_s_x_ring"|"sol_d_s_y_ring"|"sol_d_s_z_ring"|"sol_d_e_x_ring"|"sol_d_e_y_ring"|"sol_d_e_z_ring"|"sol_d_d_x_ring"|"sol_d_d_y_ring"|"sol_d_d_z_ring"|"sol_m_s_x_middle"|"sol_m_s_y_middle"|"sol_m_s_z_middle"|"sol_m_e_x_middle"|"sol_m_e_y_middle"|"sol_m_e_z_middle"|"sol_m_d_x_middle"|"sol_m_d_y_middle"|"sol_m_d_z_middle"|"sol_p_s_x_middle"|"sol_p_s_y_middle"|"sol_p_s_z_middle"|"sol_p_e_x_middle"|"sol_p_e_y_middle"|"sol_p_e_z_middle"|"sol_p_d_x_middle"|"sol_p_d_y_middle"|"sol_p_d_z_middle"|"sol_i_s_x_middle"|"sol_i_s_y_middle"|"sol_i_s_z_middle"|"sol_i_e_x_middle"|"sol_i_e_y_middle"|"sol_i_e_z_middle"|"sol_i_d_x_middle"|"sol_i_d_y_middle"|"sol_i_d_z_middle"|"sol_d_s_x_middle"|"sol_d_s_y_middle"|"sol_d_s_z_middle"|"sol_d_e_x_middle"|"sol_d_e_y_middle"|"sol_d_e_z_middle"|"sol_d_d_x_middle"|"sol_d_d_y_middle"|"sol_d_d_z_middle"|"sol_m_s_x_index"|"sol_m_s_y_index"|"sol_m_s_z_index"|"sol_m_e_x_index"|"sol_m_e_y_index"|"sol_m_e_z_index"|"sol_m_d_x_index"|"sol_m_d_y_index"|"sol_m_d_z_index"|"sol_p_s_x_index"|"sol_p_s_y_index"|"sol_p_s_z_index"|"sol_p_e_x_index"|"sol_p_e_y_index"|"sol_p_e_z_index"|"sol_p_d_x_index"|"sol_p_d_y_index"|"sol_p_d_z_index"|"sol_i_s_x_index"|"sol_i_s_y_index"|"sol_i_s_z_index"|"sol_i_e_x_index"|"sol_i_e_y_index"|"sol_i_e_z_index"|"sol_i_d_x_index"|"sol_i_d_y_index"|"sol_i_d_z_index"|"sol_d_s_x_index"|"sol_d_s_y_index"|"sol_d_s_z_index"|"sol_d_e_x_index"|"sol_d_e_y_index"|"sol_d_e_z_index"|"sol_d_d_x_index"|"sol_d_d_y_index"|"sol_d_d_z_index"|"sol_m_s_x_thumb"|"sol_m_s_y_thumb"|"sol_m_s_z_thumb"|"sol_m_e_x_thumb"|"sol_m_e_y_thumb"|"sol_m_e_z_thumb"|"sol_m_d_x_thumb"|"sol_m_d_y_thumb"|"sol_m_d_z_thumb"|"sol_p_s_x_thumb"|"sol_p_s_y_thumb"|"sol_p_s_z_thumb"|"sol_p_e_x_thumb"|"sol_p_e_y_thumb"|"sol_p_e_z_thumb"|"sol_p_d_x_thumb"|"sol_p_d_y_thumb"|"sol_p_d_z_thumb"|"sol_i_s_x_thumb"|"sol_i_s_y_thumb"|"sol_i_s_z_thumb"|"sol_i_e_x_thumb"|"sol_i_e_y_thumb"|"sol_i_e_z_thumb"|"sol_i_d_x_thumb"|"sol_i_d_y_thumb"|"sol_i_d_z_thumb"|"sol_d_s_x_thumb"|"sol_d_s_y_thumb"|"sol_d_s_z_thumb"|"sol_d_e_x_thumb"|"sol_d_e_y_thumb"|"sol_d_e_z_thumb"|"sol_d_d_x_thumb"|"sol_d_d_y_thumb"|"sol_d_d_z_thumb"
-93.8248|366.252|171.532|3.18389143811|4.19976725645|7.1218157057|0.309394|-0.0193198|-0.950738|-111.722|366.652|240.164|-189.399|371.502|478.858|-120.722|368.188|210.66|-127.734|364.421|157.333|0.130055|0.069857|0.989043|-127.734|364.421|157.333|-115.166|336.978|149.047|-0.401522|0.876755|0.264728|-115.166|336.978|149.047|-112.685|331.695|165.347|-0.143279|0.305154|-0.941463|-112.685|331.695|165.347|-114.234|335.179|180.121|0.101497|-0.22833|-0.968279|-110.026|375.969|210.234|-109.31|370.04|152.294|-0.0122914|0.101789|0.99473|-109.31|370.04|152.294|-98.2505|332.587|146.033|-0.279617|0.946969|0.158316|-98.2505|332.587|146.033|-97.3911|325.854|169.597|-0.0350448|0.274546|-0.960935|-97.3911|325.854|169.597|-99.6677|331.314|185.043|0.137644|-0.330138|-0.933843|-98.9942|377.653|212.677|-88.4565|371.727|148.94|-0.162433|0.0913337|0.982484|-88.4565|371.727|148.94|-78.5527|331.255|139.75|-0.232112|0.948543|0.215384|-78.5527|331.255|139.75|-79.6915|323.418|163.644|0.0452366|0.311324|-0.949227|-79.6915|323.418|163.644|-82.5356|327.855|179.422|0.170972|-0.266716|-0.948489|-88.2952|376.764|216.657|-68.0561|371.088|151.557|-0.295854|0.0829699|0.951623|-68.0561|371.088|151.557|-62.1592|370.288|113.994|-0.155055|0.0210407|0.987682|-62.1592|370.288|113.994|-58.7718|367.708|93.0262|-0.158315|0.120562|0.980001|-58.7718|367.708|93.0262|-56.3514|364.337|78.4822|-0.16003|0.222891|0.961618|-80.7751|358.602|226.629|-80.7751|358.602|226.629|0.0|0.0|0.0|-80.7751|358.602|226.629|-78.5771|342.171|183.274|-0.0473548|0.354008|0.934043|-78.5771|342.171|183.274|-88.5331|328.408|158.325|0.329863|0.455981|0.826602|-88.5331|328.408|158.325|-102.935|318.463|147.24|0.695169|0.480032|0.535079
-96.1859|366.988|169.211|3.31484793725|6.01579206143|6.74627012952|0.304847|0.0219091|-0.952149|-113.755|366.597|237.918|-190.29|361.097|476.966|-122.945|368.129|208.464|-130.086|364.054|155.177|0.132438|0.0755809|0.988305|-130.086|364.054|155.177|-116.696|337.032|146.794|-0.427798|0.863286|0.267817|-116.696|337.032|146.794|-114.049|332.004|163.149|-0.152878|0.29041|-0.944611|-114.049|332.004|163.149|-115.666|335.507|177.911|0.105985|-0.22955|-0.967509|-112.505|376.247|207.975|-111.875|370.25|150.042|-0.0108266|0.102964|0.994626|-111.875|370.25|150.042|-99.6552|333.153|143.81|-0.308955|0.937934|0.157568|-99.6552|333.153|143.81|-98.5654|326.776|167.463|-0.0444401|0.260075|-0.964565|-98.5654|326.776|167.463|-100.987|332.332|182.852|0.146403|-0.335959|-0.930429|-101.522|378.286|210.364|-91.1021|372.596|146.585|-0.160614|0.0877021|0.983113|-91.1021|372.596|146.585|-79.8012|332.409|137.76|-0.264856|0.941847|0.206822|-79.8012|332.409|137.76|-80.9677|324.883|161.753|0.0463381|0.299001|-0.953127|-80.9677|324.883|161.753|-84.1443|329.514|177.411|0.190963|-0.278403|-0.941289|-90.7812|377.745|214.293|-70.6795|372.612|149.106|-0.293845|0.0750351|0.952903|-70.6795|372.612|149.106|-64.2414|371.137|111.653|-0.169285|0.0387922|0.984803|-64.2414|371.137|111.653|-60.4814|368.051|90.8167|-0.175731|0.144215|0.973818|-60.4814|368.051|90.8167|-57.7551|364.272|76.428|-0.180258|0.249873|0.951352|-82.6382|359.849|224.256|-82.6382|359.849|224.256|0.0|0.0|0.0|-82.6382|359.849|224.256|-80.8495|343.095|181.006|-0.038536|0.360953|0.931787|-80.8495|343.095|181.006|-91.2573|328.799|156.546|0.344834|0.473648|0.810399|-91.2573|328.799|156.546|-105.916|318.428|146.214|0.707575|0.500601|0.498734
-95.1772|368.259|169.108|3.71678280337|5.75403444995|6.88118728466|0.311078|0.0155791|-0.950257|-112.931|367.553|237.771|-191.031|363.642|476.343|-122.011|369.229|208.315|-129.062|365.59|154.984|0.130782|0.067486|0.989112|-129.062|365.59|154.984|-115.803|338.628|146.212|-0.423621|0.8614|0.280242|-115.803|338.628|146.212|-113.108|333.219|162.437|-0.155661|0.312402|-0.93711|-113.108|333.219|162.437|-114.588|336.284|177.311|0.0970302|-0.200916|-0.974791|-111.532|377.301|207.908|-110.812|371.739|149.933|-0.0123647|0.0954956|0.995353|-110.812|371.739|149.933|-98.757|334.688|143.135|-0.304784|0.936786|0.171871|-98.757|334.688|143.135|-97.644|327.82|166.65|-0.0453874|0.280054|-0.958911|-97.644|327.82|166.65|-99.947|332.859|182.234|0.139242|-0.304669|-0.942225|-100.544|379.27|210.334|-90.0212|374.013|146.535|-0.162198|0.0810279|0.983426|-90.0212|374.013|146.535|-78.8502|333.952|137.003|-0.261813|0.938908|0.223396|-78.8502|333.952|137.003|-80.0414|325.977|160.849|0.0473228|0.316813|-0.947307|-80.0414|325.977|160.849|-83.1641|330.127|176.653|0.187717|-0.249475|-0.950013|-89.8138|378.649|214.281|-69.6039|373.914|149.097|-0.295426|0.069217|0.952855|-69.6039|373.914|149.097|-63.1629|372.811|111.631|-0.169361|0.0289864|0.985128|-63.1629|372.811|111.631|-59.4078|369.863|90.7746|-0.175505|0.137816|0.974784|-59.4078|369.863|90.7746|-56.6875|365.981|76.4121|-0.179861|0.256677|0.949614|-81.7752|360.64|224.124|-81.7752|360.64|224.124|0.0|0.0|0.0|-81.7752|360.64|224.124|-80.1132|344.16|180.764|-0.0358049|0.355058|0.934158|-80.1132|344.16|180.764|-90.664|330.075|156.243|0.349571|0.46665|0.812427|-90.664|330.075|156.243|-105.441|319.861|145.923|0.713289|0.493015|0.498151
-97.1868|373.178|170.333|4.01702340864|4.25297656514|6.76048375335|0.296548|0.0529874|-0.953547|-114.575|371.978|239.063|-189.027|358.675|478.462|-123.837|374.515|209.654|-131.183|371.51|156.324|0.13625|0.0557335|0.989106|-131.183|371.51|156.324|-118.697|344.39|146.924|-0.398899|0.866425|0.300314|-118.697|344.39|146.924|-116.076|338.708|163.067|-0.151409|0.328189|-0.932398|-116.076|338.708|163.067|-117.46|341.724|177.961|0.0907095|-0.197614|-0.976074|-113.153|382.315|209.273|-112.798|377.225|151.251|-0.00609448|0.0874018|0.996154|-112.798|377.225|151.251|-101.746|340.059|143.446|-0.279422|0.939674|0.197321|-101.746|340.059|143.446|-100.654|332.738|166.825|-0.044543|0.298533|-0.953359|-100.654|332.738|166.825|-102.701|337.468|182.541|0.123781|-0.285952|-0.950216|-102.108|383.977|211.671|-91.9684|378.986|147.788|-0.156298|0.0769349|0.984709|-91.9684|378.986|147.788|-81.8893|338.922|137.119|-0.236222|0.938971|0.250066|-81.8893|338.922|137.119|-83.0316|330.524|160.821|0.0453773|0.333629|-0.941612|-83.0316|330.524|160.821|-85.8661|334.349|176.761|0.170396|-0.229917|-0.958177|-91.3831|383.044|215.569|-71.5511|378.334|150.267|-0.289903|0.0688494|0.954576|-71.5511|378.334|150.267|-65.5199|377.848|112.72|-0.158586|0.0127852|0.987262|-65.5199|377.848|112.72|-62.0535|375.371|91.7528|-0.162008|0.115767|0.979975|-62.0535|375.371|91.7528|-59.5767|371.965|77.2265|-0.16376|0.225216|0.960448|-83.7787|364.75|225.23|-83.7787|364.75|225.23|0.0|0.0|0.0|-83.7787|364.75|225.23|-81.568|348.514|181.802|-0.0476273|0.3498|0.935613|-81.568|348.514|181.802|-91.8144|334.876|156.903|0.339486|0.451849|0.824974|-91.8144|334.876|156.903|-106.473|325.087|146.017|0.707555|0.472506|0.525456
-99.1785|369.517|167.141|3.7680817935|5.85103295569|6.0918991527|0.296267|0.00391867|-0.955097|-115.976|368.851|236.047|-190.357|367.867|475.835|-125.478|370.394|206.71|-133.246|366.776|153.478|0.144084|0.0671045|0.987288|-133.246|366.776|153.478|-120.005|339.761|144.84|-0.423032|0.863074|0.275946|-120.005|339.761|144.84|-117.151|334.549|161.103|-0.164864|0.30103|-0.939256|-117.151|334.549|161.103|-118.575|337.923|175.915|0.0933401|-0.22114|-0.970765|-115.025|378.492|206.167|-115.081|372.972|148.183|0.000968374|0.0947626|0.995499|-115.081|372.972|148.183|-103.023|335.9|141.51|-0.304866|0.937332|0.168719|-103.023|335.9|141.51|-101.672|329.318|165.094|-0.0550962|0.268388|-0.961734|-101.672|329.318|165.094|-103.868|334.644|180.598|0.132759|-0.321986|-0.93739|-104.009|380.485|208.444|-94.3444|375.299|144.504|-0.148979|0.0799398|0.985604|-94.3444|375.299|144.504|-83.2887|335.147|135.224|-0.259112|0.941043|0.217482|-83.2887|335.147|135.224|-84.1447|327.531|159.202|0.0340082|0.302555|-0.952525|-84.1447|327.531|159.202|-87.0593|331.975|174.965|0.175208|-0.267182|-0.947584|-93.2251|379.888|212.244|-73.894|375.248|146.787|-0.282581|0.0678287|0.956842|-73.894|375.248|146.787|-68.3193|374.177|109.182|-0.146582|0.0281575|0.988798|-68.3193|374.177|109.182|-65.043|371.253|88.2412|-0.153124|0.136657|0.978712|-65.043|371.253|88.2412|-62.6611|367.716|73.7302|-0.157487|0.233856|0.959432|-85.0098|361.892|221.963|-85.0098|361.892|221.963|0.0|0.0|0.0|-85.0098|361.892|221.963|-83.0316|346.192|178.327|-0.0426182|0.338229|0.940098|-83.0316|346.192|178.327|-93.5976|332.306|153.7|0.350074|0.460072|0.815954|-93.5976|332.306|153.7|-108.33|322.047|143.36|0.711106|0.495204|0.4991
-100.651|375.035|166.343|4.3991259665|7.3769484605|5.46541711924|0.2999|0.0403359|-0.953118|-116.92|373.14|235.352|-192.213|363.013|474.643|-126.6|374.873|206.153|-134.757|371.483|152.963|0.151281|0.062868|0.98649|-134.757|371.483|152.963|-120.869|344.909|143.983|-0.443701|0.849008|0.286906|-120.869|344.909|143.983|-117.705|339.604|160.158|-0.182742|0.306367|-0.934208|-117.705|339.604|160.158|-119.083|342.815|175.011|0.0903035|-0.210446|-0.973426|-116.375|383.256|205.584|-116.815|378.214|147.558|0.00755065|0.0865629|0.996218|-116.815|378.214|147.558|-103.822|341.548|140.41|-0.328512|0.927044|0.180745|-103.822|341.548|140.41|-102.044|334.72|163.895|-0.0725171|0.278447|-0.95771|-102.044|334.72|163.895|-104.192|339.715|179.515|0.129905|-0.302003|-0.944415|-105.398|385.529|207.78|-96.1839|381.133|143.714|-0.142025|0.0677581|0.987541|-96.1839|381.133|143.714|-83.8853|341.421|134.108|-0.288239|0.930716|0.225136|-83.8853|341.421|134.108|-84.7337|333.489|157.983|0.0337018|0.3151|-0.94846|-84.7337|333.489|157.983|-87.8989|337.578|173.794|0.190275|-0.245771|-0.950469|-94.5667|385.193|211.477|-75.7194|381.618|145.813|-0.275509|0.0522619|0.959877|-75.7194|381.618|145.813|-69.9947|380.715|108.226|-0.150525|0.0237449|0.988321|-69.9947|380.715|108.226|-66.5646|377.786|87.3106|-0.160318|0.136876|0.977529|-66.5646|377.786|87.3106|-64.0212|373.998|72.8908|-0.168159|0.250474|0.953407|-85.7783|367.347|220.97|-85.7783|367.347|220.97|0.0|0.0|0.0|-85.7783|367.347|220.97|-83.5769|351.726|177.317|-0.0474288|0.336534|0.940476|-83.5769|351.726|177.317|-93.8766|337.638|152.691|0.341253|0.46676|0.815893|-93.8766|337.638|152.691|-108.335|327.064|142.282|0.697877|0.510399|0.502455
-100.769|379.894|167.888|4.86425587799|5.67470735134|4.87005726998|0.296397|0.0751833|-0.952101|-116.289|377.376|237.038|-190.703|358.501|476.074|-126.206|380.043|208.027|-135.129|377.474|154.914|0.165488|0.0476352|0.985061|-135.129|377.474|154.914|-122.154|350.66|145.305|-0.414544|0.85668|0.307005|-122.154|350.66|145.305|-118.945|345.073|161.375|-0.18532|0.322689|-0.928186|-118.945|345.073|161.375|-120.024|348.101|176.291|0.0707054|-0.198467|-0.977554|-115.751|388.133|207.415|-117.07|383.744|149.349|0.0226395|0.0753553|0.9969|-117.07|383.744|149.349|-105.247|346.848|141.396|-0.298921|0.932852|0.20108|-105.247|346.848|141.396|-103.35|339.649|164.761|-0.0773615|0.293561|-0.952805|-103.35|339.649|164.761|-105.085|344.304|180.537|0.104867|-0.281432|-0.953834|-104.685|390.064|209.492|-96.4128|386.109|145.269|-0.127516|0.0609667|0.989961|-96.4128|386.109|145.269|-85.5174|346.166|134.952|-0.255354|0.936124|0.241796|-85.5174|346.166|134.952|-86.1094|338.169|158.813|0.0235194|0.317717|-0.947894|-86.1094|338.169|158.813|-88.8037|342.217|174.721|0.161965|-0.24336|-0.956317|-93.8229|389.375|213.045|-75.918|385.98|147.108|-0.261732|0.0496299|0.963864|-75.918|385.98|147.108|-70.8798|385.187|109.42|-0.132477|0.0208481|0.990967|-70.8798|385.187|109.42|-67.9112|382.455|88.4082|-0.138745|0.127711|0.982059|-67.9112|382.455|88.4082|-65.7378|378.81|73.8912|-0.143698|0.240987|0.959831|-85.4359|371.18|222.233|-85.4359|371.18|222.233|0.0|0.0|0.0|-85.4359|371.18|222.233|-84.3264|356.03|178.373|-0.0239037|0.326404|0.944928|-84.3264|356.03|178.373|-95.3412|342.545|153.72|0.364945|0.446786|0.816821|-95.3412|342.545|153.72|-110.196|332.505|143.34|0.717038|0.484609|0.50101
-105.011|378.774|171.266|7.01504746801|9.35004157814|6.58236906631|0.303514|0.0752546|-0.94985|-122.533|373.593|239.796|-198.734|354.7|478.267|-131.792|376.104|210.43|-138.687|374.717|156.973|0.127876|0.0257332|0.991456|-138.687|374.717|156.973|-123.743|348.979|147.279|-0.477409|0.822288|0.309713|-123.743|348.979|147.279|-120.856|343.273|163.368|-0.166781|0.329541|-0.929294|-120.856|343.273|163.368|-122.567|345.655|178.342|0.112151|-0.156142|-0.981347|-121.836|384.823|210.446|-120.861|382.234|152.265|-0.0167254|0.0444402|0.998872|-120.861|382.234|152.265|-106.525|346.268|144.19|-0.362474|0.909356|0.204166|-106.525|346.268|144.19|-105.166|338.839|167.521|-0.0554279|0.302925|-0.951401|-105.166|338.839|167.521|-107.754|342.939|183.334|0.156494|-0.247859|-0.956073|-110.987|387.346|212.985|-100.258|385.964|149.019|-0.165388|0.0213021|0.985998|-100.258|385.964|149.019|-86.3598|347.008|138.539|-0.325727|0.913003|0.245616|-86.3598|347.008|138.539|-87.9132|338.52|162.186|0.0617087|0.337196|-0.93941|-87.9132|338.52|162.186|-91.7998|342.073|177.966|0.23364|-0.21356|-0.94858|-100.233|387.196|216.912|-79.87|387.006|151.604|-0.297671|0.00278146|0.954664|-79.87|387.006|151.604|-72.8962|386.682|114.219|-0.183371|0.00852347|0.983007|-72.8962|386.682|114.219|-68.6756|383.787|93.4442|-0.197262|0.135302|0.970969|-68.6756|383.787|93.4442|-65.5423|380.01|79.1379|-0.207163|0.249695|0.945905|-91.0754|369.251|225.851|-91.0754|369.251|225.851|0.0|0.0|0.0|-91.0754|369.251|225.851|-89.3246|355.395|181.586|-0.0377196|0.298515|0.953659|-89.3246|355.395|181.586|-99.695|341.968|156.623|0.343591|0.444852|0.827074|-99.695|341.968|156.623|-114.05|331.372|146.094|0.692911|0.511443|0.508233
-122.952|377.679|173.428|5.23965076312|3.60364840241|4.1086802795|0.285039|0.130674|-0.949567|-137.443|374.461|242.74|-209.005|341.654|481.139|-147.713|378.324|213.982|-157.582|376.581|161.003|0.183035|0.0323271|0.982575|-157.582|376.581|161.003|-145.758|349.535|150.589|-0.377739|0.864063|0.33273|-145.758|349.535|150.589|-142.353|343.321|166.386|-0.19668|0.358949|-0.912399|-142.353|343.321|166.386|-143.07|346.162|181.36|0.0469873|-0.186227|-0.981382|-136.993|386.051|213.27|-139.407|382.272|155.197|0.0414529|0.0648843|0.997031|-139.407|382.272|155.197|-129.046|345.195|146.127|-0.261969|0.937433|0.22933|-129.046|345.195|146.127|-126.892|337.244|169.224|-0.087836|0.324243|-0.941887|-126.892|337.244|169.224|-128.161|341.643|185.117|0.076755|-0.265953|-0.960925|-125.834|387.576|215.181|-118.749|383.957|150.797|-0.109206|0.055795|0.992452|-118.749|383.957|150.797|-109.718|343.821|139.476|-0.211654|0.94064|0.265328|-109.718|343.821|139.476|-109.664|335.529|163.243|-0.00215766|0.32943|-0.944177|-109.664|335.529|163.243|-111.635|339.726|179.219|0.118471|-0.252276|-0.960376|-114.946|386.476|218.548|-98.2441|383.097|152.295|-0.244143|0.0493873|0.968481|-98.2441|383.097|152.295|-94.1916|383.874|114.488|-0.106556|-0.0204244|0.994097|-94.1916|383.874|114.488|-91.8494|382.197|93.2867|-0.10947|0.0784044|0.990893|-91.8494|382.197|93.2867|-90.1623|379.236|78.551|-0.111549|0.195751|0.974289|-107.051|367.912|227.429|-107.051|367.912|227.429|0.0|0.0|0.0|-107.051|367.912|227.429|-106.027|353.407|183.35|-0.0220602|0.312492|0.949664|-106.027|353.407|183.35|-117.461|340.582|158.535|0.378827|0.424923|0.82215|-117.461|340.582|158.535|-132.787|331.162|148.26|0.739752|0.454697|0.496002
-119.512|381.194|174.72|5.70545387514|6.56551813565|5.04819202071|0.257898|0.165887|-0.951825|-134.865|376.779|243.754|-199.613|335.131|482.72|-145.12|380.423|214.742|-153.776|378.432|161.561|0.160528|0.0369316|0.98634|-153.776|378.432|161.561|-140.354|351.942|151.666|-0.428795|0.846284|0.316132|-140.354|351.942|151.666|-137.073|346.077|167.622|-0.189527|0.338758|-0.921587|-137.073|346.077|167.622|-138.329|349.023|182.541|0.0823582|-0.193045|-0.977727|-134.786|388.677|214.285|-135.789|385.046|156.161|0.0172272|0.0623401|0.997906|-135.789|385.046|156.161|-123.383|348.472|147.632|-0.313666|0.92472|0.215651|-123.383|348.472|147.632|-121.414|340.803|170.841|-0.0803196|0.31274|-0.946437|-121.414|340.803|170.841|-123.313|345.304|186.642|0.114852|-0.272145|-0.955377|-123.759|390.746|216.438|-115.153|387.776|152.205|-0.132662|0.0457889|0.990103|-115.153|387.776|152.205|-103.692|348.164|141.248|-0.268618|0.928385|0.256798|-103.692|348.164|141.248|-104.095|339.776|164.979|0.0160077|0.333222|-0.942712|-104.095|339.776|164.979|-106.829|343.641|180.926|0.164394|-0.232391|-0.958629|-112.903|390.174|220.03|-94.6666|387.931|154.135|-0.266579|0.0327855|0.963255|-94.6666|387.931|154.135|-89.5161|388.207|116.455|-0.13543|-0.00725803|0.99076|-89.5161|388.207|116.455|-86.4535|386.177|95.3766|-0.143139|0.0948541|0.985147|-86.4535|386.177|95.3766|-84.1943|383.206|80.7199|-0.149369|0.196463|0.969067|-104.282|371.985|229.013|-104.282|371.985|229.013|0.0|0.0|0.0|-104.282|371.985|229.013|-101.728|357.427|185.013|-0.0550177|0.313655|0.947942|-101.728|357.427|185.013|-111.801|344.106|159.872|0.333733|0.441336|0.832973|-111.801|344.106|159.872|-126.201|333.973|148.955|0.695061|0.489097|0.526948
-114.603|383.198|179.53|5.85026584006|5.15886200401|6.00244587164|0.28209|0.127946|-0.950818|-131.102|379.219|248.352|-201.923|347.097|487.066|-140.784|382.903|219.187|-148.738|381.386|165.881|0.147529|0.028141|0.988657|-148.738|381.386|165.881|-135.855|354.57|156.151|-0.4116|0.856712|0.310853|-135.855|354.57|156.151|-132.996|348.658|172.171|-0.165113|0.341462|-0.925279|-132.996|348.658|172.171|-134.343|351.49|187.103|0.0882684|-0.185641|-0.978645|-130.234|390.889|218.916|-130.513|387.557|160.766|0.00478411|0.057196|0.998351|-130.513|387.557|160.766|-118.929|350.65|152.519|-0.292881|0.933141|0.208491|-118.929|350.65|152.519|-117.539|342.992|175.774|-0.0567038|0.312303|-0.948289|-117.539|342.992|175.774|-119.551|347.492|191.561|0.121677|-0.272106|-0.954543|-119.189|392.662|221.232|-109.759|389.771|157.112|-0.145358|0.0445687|0.988375|-109.759|389.771|157.112|-99.1092|349.886|146.326|-0.249607|0.934768|0.252794|-99.1092|349.886|146.326|-100.196|341.41|170.003|0.0431547|0.336722|-0.940615|-100.196|341.41|170.003|-103.139|345.246|185.92|0.176952|-0.230632|-0.956816|-108.403|391.791|224.973|-89.3051|389.386|159.327|-0.279175|0.0351623|0.959596|-89.3051|389.386|159.327|-83.7349|389.93|121.71|-0.146463|-0.0143171|0.989113|-83.7349|389.93|121.71|-80.4893|387.972|100.653|-0.151692|0.0915137|0.984182|-80.4893|387.972|100.653|-78.1461|385.169|85.976|-0.154925|0.185327|0.970388|-100.382|373.344|233.982|-100.382|373.344|233.982|0.0|0.0|0.0|-100.382|373.344|233.982|-97.9945|358.839|189.955|-0.0514329|0.312493|0.948527|-97.9945|358.839|189.955|-108.088|345.918|164.616|0.334437|0.428127|0.839559|-108.088|345.918|164.616|-122.633|336.215|153.501|0.702035|0.46833|0.536484
