"sag_pos_x"|"sag_pos_y"|"sag_pos_z"|"sag_pitch"|"sag_roll"|"sag_yaw"|"sag_armd_x"|"sag_armd_y"|"sag_armd_z"|"sag_wrp_x"|"sag_wrp_y"|"sag_wrp_z"|"sag_elbp_x"|"sag_elbp_y"|"sag_elbp_z"|"sag_m_s_x_pinky"|"sag_m_s_y_pinky"|"sag_m_s_z_pinky"|"sag_m_e_x_pinky"|"sag_m_e_y_pinky"|"sag_m_e_z_pinky"|"sag_m_d_x_pinky"|"sag_m_d_y_pinky"|"sag_m_d_z_pinky"|"sag_p_s_x_pinky"|"sag_p_s_y_pinky"|"sag_p_s_z_pinky"|"sag_p_e_x_pinky"|"sag_p_e_y_pinky"|"sag_p_e_z_pinky"|"sag_p_d_x_pinky"|"sag_p_d_y_pinky"|"sag_p_d_z_pinky"|"sag_i_s_x_pinky"|"sag_i_s_y_pinky"|"sag_i_s_z_pinky"|"sag_i_e_x_pinky"|"sag_i_e_y_pinky"|"sag_i_e_z_pinky"|"sag_i_d_x_pinky"|"sag_i_d_y_pinky"|"sag_i_d_z_pinky"|"sag_d_s_x_pinky"|"sag_d_s_y_pinky"|"sag_d_s_z_pinky"|"sag_d_e_x_pinky"|"sag_d_e_y_pinky"|"sag_d_e_z_pinky"|"sag_d_d_x_pinky"|"sag_d_d_y_pinky"|"sag_d_d_z_pinky"|"sag_m_s_x_ring"|"sag_m_s_y_ring"|"sag_m_s_z_ring"|"sag_m_e_x_ring"|"sag_m_e_y_ring"|"sag_m_e_z_ring"|"sag_m_d_x_ring"|"sag_m_d_y_ring"|"sag_m_d_z_ring"|"sag_p_s_x_ring"|"sag_p_s_y_ring"|"sag_p_s_z_ring"|"sag_p_e_x_ring"|"sag_p_e_y_ring"|"sag_p_e_z_ring"|"sag_p_d_x_ring"|"sag_p_d_y_ring"|"sag_p_d_z_ring"|"sag_i_s_x_ring"|"sag_i_s_y_ring"|"sag_i_s_z_ring"|"sag_i_e_x_ring"|"sag_i_e_y_ring"|"sag_i_e_z_ring"|"sag_i_d_x_ring"|"sag_i_d_y_ring"|"sag_i_d_z_ring"|"sag_d_s_x_ring"|"sag_d_s_y_ring"|"sag_d_s_z_ring"|"sag_d_e_x_ring"|"sag_d_e_y_ring"|"sag_d_e_z_ring"|"sag_d_d_x_ring"|"sag_d_d_y_ring"|"sag_d_d_z_ring"|"sag_m_s_x_middle"|"sag_m_s_y_middle"|"sag_m_s_z_middle"|"sag_m_e_x_middle"|"sag_m_e_y_middle"|"sag_m_e_z_middle"|"sag_m_d_x_middle"|"sag_m_d_y_middle"|"sag_m_d_z_middle"|"sag_p_s_x_middle"|"sag_p_s_y_middle"|"sag_p_s_z_middle"|"sag_p_e_x_middle"|"sag_p_e_y_middle"|"sag_p_e_z_middle"|"sag_p_d_x_middle"|"sag_p_d_y_middle"|"sag_p_d_z_middle"|"sag_i_s_x_middle"|"sag_i_s_y_middle"|"sag_i_s_z_middle"|"sag_i_e_x_middle"|"sag_i_e_y_middle"|"sag_i_e_z_middle"|"sag_i_d_x_middle"|"sag_i_d_y_middle"|"sag_i_d_z_middle"|"sag_d_s_x_middle"|"sag_d_s_y_middle"|"sag_d_s_z_middle"|"sag_d_e_x_middle"|"sag_d_e_y_middle"|"sag_d_e_z_middle"|"sag_d_d_x_middle"|"sag_d_d_y_middle"|"sag_d_d_z_middle"|"sag_m_s_x_index"|"sag_m_s_y_index"|"sag_m_s_z_index"|"sag_m_e_x_index"|"sag_m_e_y_index"|"sag_m_e_z_index"|"sag_m_d_x_index"|"sag_m_d_y_index"|"sag_m_d_z_index"|"sag_p_s_x_index"|"sag_p_s_y_index"|"sag_p_s_z_index"|"sag_p_e_x_index"|"sag_p_e_y_index"|"sag_p_e_z_index"|"sag_p_d_x_index"|"sag_p_d_y_index"|"sag_p_d_z_index"|"sag_i_s_x_index"|"sag_i_s_y_index"|"sag_i_s_z_index"|"sag_i_e_x_index"|"sag_i_e_y_index"|"sag_i_e_z_index"|"sag_i_d_x_index"|"sag_i_d_y_index"|"sag_i_d_z_index"|"sag_d_s_x_index"|"sag_d_s_y_index"|"sag_d_s_z_index"|"sag_d_e_x_index"|"sag_d_e_y_index"|"sag_d_e_z_index"|"sag_d_d_x_index"|"sag_d_d_y_index"|"sag_d_d_z_index"|"sag_m_s_x_thumb"|"sag_m_s_y_thumb"|"sag_m_s_z_thumb"|"sag_m_e_x_thumb"|"sag_m_e_y_thumb"|"sag_m_e_z_thumb"|"sag_m_d_x_thumb"|"sag_m_d_y_thumb"|"sag_m_d_z_thumb"|"sag_p_s_x_thumb"|"sag_p_s_y_thumb"|"sag_p_s_z_thumb"|"sag_p_e_x_thumb"|"sag_p_e_y_thumb"|"sag_p_e_z_thumb"|"sag_p_d_x_thumb"|"sag_p_d_y_thumb"|"sag_p_d_z_thumb"|"sag_i_s_x_thumb"|"sag_i_s_y_thumb"|"sag_i_s_z_thumb"|"sag_i_e_x_thumb"|"sag_i_e_y_thumb"|"sag_i_e_z_thumb"|"sag_i_d_x_thumb"|"sag_i_d_y_thumb"|"sag_i_d_z_thumb"|"sag_d_s_x_thumb"|"sag_d_s_y_thumb"|"sag_d_s_z_thumb"|"sag_d_e_x_thumb"|"sag_d_e_y_thumb"|"sag_d_e_z_thumb"|"sag_d_d_x_thumb"|"sag_d_d_y_thumb"|"sag_d_d_z_thumb"
64.7765|231.852|59.222|-9.52824719208|-6.31134416867|-6.01916788247|-0.309316|-0.228494|-0.9231|81.3503|246.929|125.487|157.928|303.497|354.021|90.6354|241.539|97.081|98.38|225.915|46.8535|-0.145661|0.29387|0.944682|98.38|225.915|46.8535|85.3041|197.693|40.4875|0.411855|0.888915|0.200513|85.3041|197.693|40.4875|81.5639|194.075|57.2605|0.212976|0.206016|-0.955091|81.5639|194.075|57.2605|81.9013|198.328|72.1376|-0.0218001|-0.2748|-0.961254|80.3815|249.247|94.6816|80.5184|230.762|40.3007|-0.00238392|0.321826|0.946796|80.5184|230.762|40.3007|68.6259|192.732|35.6409|0.296443|0.947961|0.116152|68.6259|192.732|35.6409|65.9647|189.024|60.092|0.106989|0.149088|-0.983019|65.9647|189.024|60.092|67.1265|195.556|75.5007|-0.0692521|-0.389332|-0.91849|69.5278|251.742|96.3751|60.093|232.28|36.1696|0.147482|0.304231|0.941112|60.093|232.28|36.1696|56.733|218.704|-4.78714|0.0776369|0.313686|0.946348|56.733|218.704|-4.78714|53.9267|207.484|-27.5503|0.109909|0.439437|0.891524|53.9267|207.484|-27.5503|51.6991|198.618|-41.7326|0.132016|0.525441|0.840525|58.8822|252.096|100.12|39.9222|232.869|38.3013|0.281061|0.285019|0.916389|39.9222|232.869|38.3013|27.3128|220.567|3.98316|0.326877|0.318913|0.889632|27.3128|220.567|3.98316|20.3067|206.53|-11.0126|0.322824|0.646792|0.690974|20.3067|206.53|-11.0126|15.614|194.833|-19.7591|0.305891|0.762481|0.570134|50.6446|237.088|113.51|50.6446|237.088|113.51|0.0|0.0|0.0|50.6446|237.088|113.51|47.0403|210.59|76.3628|0.0787464|0.578907|0.811582|47.0403|210.59|76.3628|54.6378|190.573|54.4811|-0.248171|0.65386|0.714757|54.6378|190.573|54.4811|68.0912|177.402|45.1472|-0.640214|0.626765|0.444177
56.5344|235.198|66.0656|-10.4914216971|2.31448390558|-8.31697886921|-0.32557|0.261265|-0.908705|75.1088|247.286|131.734|155.711|182.604|356.705|83.1754|248.485|102.253|89.774|233.938|51.5411|-0.124106|0.273602|0.953803|89.774|233.938|51.5411|80.4531|204.29|45.0508|0.293583|0.933819|0.204426|80.4531|204.29|45.0508|77.9113|198.959|61.5898|0.144735|0.303528|-0.941765|77.9113|198.959|61.5898|78.4271|202.8|76.5735|-0.0333293|-0.248168|-0.968143|71.8209|254.69|100.56|71.0305|236.245|46.1714|0.0137601|0.321142|0.946931|71.0305|236.245|46.1714|65.4052|196.859|41.0193|0.140223|0.981756|0.128426|65.4052|196.859|41.0193|63.1844|191.397|65.1837|0.0892836|0.219596|-0.971497|63.1844|191.397|65.1837|63.3562|198.408|80.424|-0.0102452|-0.417874|-0.908447|60.8573|255.663|102.958|50.3694|234.906|43.3624|0.163944|0.324461|0.931583|50.3694|234.906|43.3624|47.7204|220.346|2.69239|0.0612071|0.336419|0.939721|47.7204|220.346|2.69239|45.8032|207.657|-19.3809|0.0750865|0.496979|0.864508|45.8032|207.657|-19.3809|44.38|197.324|-32.6438|0.0843497|0.612405|0.786032|50.5272|254.549|107.377|30.4897|232.702|46.7813|0.297035|0.323867|0.898265|30.4897|232.702|46.7813|18.4283|220.076|12.3838|0.312667|0.327303|0.891691|18.4283|220.076|12.3838|12.5728|206.891|-3.82906|0.26981|0.607549|0.747052|12.5728|206.891|-3.82906|8.96436|195.631|-13.6042|0.235217|0.733937|0.637188|45.3216|238.583|121.176|45.3216|238.583|121.176|0.0|0.0|0.0|45.3216|238.583|121.176|41.3414|209.64|85.9417|0.0869602|0.632354|0.769783|41.3414|209.64|85.9417|52.1536|189.992|65.1023|-0.353176|0.641795|0.680711|52.1536|189.992|65.1023|68.8145|180.018|57.0694|-0.792854|0.474611|0.382266
57.6663|264.383|62.0154|-13.3851901746|9.07409851735|-7.17722433533|-0.404432|-0.181426|-0.896392|75.1967|284.563|126.57|175.323|329.48|348.492|82.6267|281.945|97.5735|90.8079|266.484|47.3647|-0.153872|0.290792|0.944332|90.8079|266.484|47.3647|86.068|236.612|37.7124|0.149292|0.940895|0.304021|86.068|236.612|37.7124|83.253|229.256|53.4086|0.160296|0.418884|-0.893779|83.253|229.256|53.4086|82.3571|231.874|68.6361|0.0578821|-0.169159|-0.983888|70.6248|286.725|95.726|71.9163|266.406|42.019|-0.0224855|0.353768|0.935063|71.9163|266.406|42.019|71.601|227.64|31.6957|0.00785904|0.966293|0.257324|71.601|227.64|31.6957|69.7834|217.6|54.3797|0.073073|0.403683|-0.911976|69.7834|217.6|54.3797|68.7936|222.006|70.5365|0.0590038|-0.262682|-0.963077|59.6257|286.5|98.1478|51.5477|262.576|39.3697|0.126271|0.373983|0.918799|51.5477|262.576|39.3697|51.4806|252.084|-2.61799|0.00155175|0.242424|0.970169|51.4806|252.084|-2.61799|51.5895|240.591|-25.4177|-0.00426428|0.450123|0.892957|51.5895|240.591|-25.4177|51.729|230.733|-39.1114|-0.00826708|0.584205|0.811564|49.5011|284.35|102.658|32.0642|258.197|42.9706|0.258483|0.387693|0.884805|32.0642|258.197|42.9706|22.1394|248.253|7.04433|0.257281|0.257777|0.93132|22.1394|248.253|7.04433|18.2029|235.481|-10.0549|0.181385|0.588487|0.787898|18.2029|235.481|-10.0549|15.9743|224.808|-20.847|0.145275|0.69571|0.703479|46.2071|268.384|117.033|46.2071|268.384|117.033|0.0|0.0|0.0|46.2071|268.384|117.033|47.6916|236.929|83.8158|-0.0324329|0.687213|0.725731|47.6916|236.929|83.8158|62.3491|218.104|64.6328|-0.47878|0.614926|0.626606|62.3491|218.104|64.6328|81.0343|211.043|58.1063|-0.889184|0.335995|0.31058
55.7587|257.936|62.804|-11.9068665747|11.8538096646|-7.91985288321|-0.40635|-0.198719|-0.891847|73.8298|277.114|127.539|174.431|326.311|348.336|80.7752|275.482|98.331|88.4038|262.002|47.4683|-0.143479|0.253519|0.95663|88.4038|262.002|47.4683|84.652|231.993|37.8052|0.118172|0.945198|0.304361|84.652|231.993|37.8052|82.6544|224.736|53.6718|0.113746|0.413265|-0.903479|82.6544|224.736|53.6718|82.1309|227.43|68.9034|0.0338218|-0.174059|-0.984154|68.5302|279.767|96.9183|69.4091|261.235|42.5606|-0.0153017|0.322658|0.946392|69.4091|261.235|42.5606|70.3204|222.423|32.4507|-0.0227177|0.967459|0.252007|70.3204|222.423|32.4507|69.617|213.184|55.5337|0.0282789|0.37145|-0.928022|69.617|213.184|55.5337|68.9698|217.909|71.6177|0.0385817|-0.281676|-0.958733|57.6148|278.967|99.5848|49.1729|256.569|40.2587|0.13196|0.350112|0.927366|49.1729|256.569|40.2587|48.106|246.699|-1.86608|0.0246521|0.228056|0.973336|48.106|246.699|-1.86608|47.8593|236.142|-25.1129|0.00966358|0.41347|0.910466|47.8593|236.142|-25.1129|47.8806|227.097|-39.3567|-0.0012613|0.536076|0.844169|47.71|276.218|104.255|29.9985|251.199|44.1635|0.262554|0.370879|0.890794|29.9985|251.199|44.1635|19.6012|240.992|8.44522|0.269531|0.264586|0.92593|19.6012|240.992|8.44522|15.8025|228.25|-8.7074|0.175033|0.587113|0.790355|15.8025|228.25|-8.7074|13.7686|217.652|-19.6106|0.132581|0.690867|0.710722|45.4859|259.672|118.173|45.4859|259.672|118.173|0.0|0.0|0.0|45.4859|259.672|118.173|46.9375|229.492|83.7924|-0.0317128|0.659374|0.751146|46.9375|229.492|83.7924|61.8846|211.991|63.6045|-0.488244|0.571636|0.659431|61.8846|211.991|63.6045|80.7798|206.092|56.551|-0.899173|0.280752|0.335657
54.5422|263.421|68.9801|-12.650828717|18.462775061|-7.73071896647|-0.411721|-0.116779|-0.903797|71.8246|283.178|133.626|173.755|312.09|357.381|78.1748|283.612|104.047|86.2031|271.128|52.992|-0.150997|0.234794|0.960246|86.2031|271.128|52.992|86.6611|242.468|39.3396|-0.0144263|0.902707|0.430015|86.6611|242.468|39.3396|85.3104|232.381|53.6515|0.0769091|0.574407|-0.814949|85.3104|232.381|53.6515|84.1254|233.777|69.0195|0.0765706|-0.0902349|-0.992973|65.501|286.504|102.901|67.3151|268.248|48.4724|-0.0315859|0.317837|0.947619|67.3151|268.248|48.4724|72.9537|232.315|31.5477|-0.140552|0.895692|0.421878|72.9537|232.315|31.5477|73.7934|219.312|52.735|-0.0337571|0.522772|-0.851804|73.7934|219.312|52.735|72.7713|221.455|69.3423|0.0609248|-0.127753|-0.989933|54.8011|284.485|105.788|47.6835|261.353|46.5701|0.11126|0.361598|0.925672|47.6835|261.353|46.5701|46.523|253.38|4.04779|0.0268132|0.184215|0.98252|46.523|253.38|4.04779|47.1684|242.085|-18.8417|-0.0252754|0.442379|0.896472|47.1684|242.085|-18.8417|48.177|231.971|-32.3097|-0.0597781|0.599431|0.798191|45.3647|280.641|110.651|29.3143|253.868|50.8488|0.237929|0.396872|0.8865|29.3143|253.868|50.8488|19.4681|244.386|14.7765|0.255246|0.245816|0.935107|19.4681|244.386|14.7765|16.8085|232.017|-2.85664|0.12255|0.569937|0.812498|16.8085|232.017|-2.85664|15.458|222.253|-14.6122|0.0880313|0.636446|0.766282|45.2924|263.934|124.554|45.2924|263.934|124.554|0.0|0.0|0.0|45.2924|263.934|124.554|47.7721|233.42|90.5283|-0.0541744|0.66666|0.743391|47.7721|233.42|90.5283|63.6402|217.266|69.9255|-0.518325|0.52767|0.672981|63.6402|217.266|69.9255|82.3078|212.607|61.4762|-0.888348|0.221738|0.402083
54.5564|261.553|64.9766|-13.7081616497|17.2729236503|-6.96499199921|-0.378084|-0.010498|-0.925712|70.8599|281.194|129.738|164.463|283.793|358.918|77.9284|282.048|100.041|86.6421|268.326|49.4184|-0.163888|0.25809|0.952119|86.6421|268.326|49.4184|87.2561|239.513|36.0983|-0.0193393|0.907527|0.419548|87.2561|239.513|36.0983|85.2214|229.7|50.5197|0.115863|0.558777|-0.821185|85.2214|229.7|50.5197|83.4564|231.113|65.8305|0.114041|-0.0912976|-0.989272|65.3345|285.15|98.5997|67.788|265.701|44.6117|-0.0427157|0.338611|0.939956|67.788|265.701|44.6117|72.6226|229.476|28.0665|-0.120513|0.902988|0.412419|72.6226|229.476|28.0665|73.1561|216.375|49.2033|-0.0214474|0.526706|-0.849777|73.1561|216.375|49.2033|72.1779|218.442|65.8229|0.0583071|-0.123233|-0.990663|54.5478|283.393|101.33|48.0668|259.132|42.4921|0.101308|0.379232|0.919739|48.0668|259.132|42.4921|46.7481|250.64|0.0751367|0.0304697|0.196222|0.980086|46.7481|250.64|0.0751367|47.0629|239.403|-22.8496|-0.0123285|0.44012|0.897854|47.0629|239.403|-22.8496|47.7891|229.291|-36.3376|-0.0430392|0.599291|0.799373|44.9536|279.829|106.098|29.4846|252.084|46.587|0.229312|0.4113|0.882184|29.4846|252.084|46.587|19.0518|242.022|10.838|0.27045|0.260844|0.926724|19.0518|242.022|10.838|15.9555|229.14|-6.35119|0.142671|0.593562|0.792041|15.9555|229.14|-6.35119|14.655|218.331|-17.1601|0.0847732|0.704549|0.704574|44.3128|263.429|120.347|44.3128|263.429|120.347|0.0|0.0|0.0|44.3128|263.429|120.347|46.5954|232.434|86.7445|-0.0498686|0.677172|0.734133|46.5954|232.434|86.7445|62.8757|215.84|66.8248|-0.531791|0.542058|0.65067|62.8757|215.84|66.8248|81.9107|211.098|59.2903|-0.90583|0.225646|0.358547
49.7719|261.196|68.6864|-12.902777323|18.2704984034|-4.8536447521|-0.349179|0.100755|-0.931624|63.6341|279.126|134.304|150.081|254.182|364.949|71.554|281.676|104.769|82.1456|268.979|54.2368|-0.199207|0.238795|0.950418|82.1456|268.979|54.2368|82.697|239.93|41.4377|-0.0173695|0.914974|0.403138|82.697|239.93|41.4377|81.0338|230.483|56.1482|0.0947074|0.53794|-0.837646|81.0338|230.483|56.1482|79.5751|232.054|71.4758|0.0942495|-0.101505|-0.99036|58.9387|284.5|102.985|63.5168|265.984|48.8077|-0.0797077|0.32236|0.943255|63.5168|265.984|48.8077|69.2907|229.859|32.3435|-0.143923|0.900476|0.410401|69.2907|229.859|32.3435|69.7544|216.369|53.2354|-0.0186433|0.542374|-0.83993|69.7544|216.369|53.2354|68.4563|218.337|69.8452|0.0773744|-0.117316|-0.990076|48.1191|282.443|105.353|44.0351|258.983|45.9769|0.0638404|0.366714|0.928141|44.0351|258.983|45.9769|45.3343|250.507|3.55624|-0.0300194|0.195859|0.980173|45.3343|250.507|3.55624|47.2961|239.231|-19.2676|-0.0768349|0.441632|0.8939|47.2961|239.231|-19.2676|49.0545|229.377|-32.8515|-0.104217|0.583963|0.805063|38.4726|278.576|109.765|25.5126|251.43|49.3848|0.192119|0.402416|0.895071|25.5126|251.43|49.3848|17.5765|241.492|12.966|0.205726|0.257628|0.944089|17.5765|241.492|12.966|16.5164|227.658|-3.72207|0.0488495|0.637439|0.768951|16.5164|227.658|-3.72207|16.7474|216.126|-13.8371|-0.0150576|0.75169|0.659344|37.7936|261.938|123.734|37.7936|261.938|123.734|0.0|0.0|0.0|37.7936|261.938|123.734|43.9981|231.737|89.9052|-0.135556|0.659826|0.73909|43.9981|231.737|89.9052|61.7486|216.067|70.4992|-0.579811|0.511863|0.633889|61.7486|216.067|70.4992|81.2655|212.175|63.7522|-0.928764|0.185224|0.321076
40.8795|247.831|66.3771|-12.7716359819|13.3617882387|-5.23922473006|-0.329408|0.0764176|-0.94109|55.3936|265.381|132.053|136.946|246.462|365.041|63.8599|266.618|102.637|73.9622|252.805|52.298|-0.190005|0.259795|0.946786|73.9622|252.805|52.298|72.6666|222.986|41.475|0.0408084|0.939214|0.340898|72.6666|222.986|41.475|69.5754|214.605|56.5952|0.176019|0.477219|-0.860976|69.5754|214.605|56.5952|67.4839|216.567|71.804|0.135134|-0.126762|-0.982685|51.5471|270.475|100.684|55.2152|251.346|46.6503|-0.0638633|0.33305|0.940744|55.2152|251.346|46.6503|57.7596|213.137|34.692|-0.0634244|0.952431|0.298082|57.7596|213.137|34.692|56.7953|201.446|56.6255|0.0387698|0.470021|-0.881803|56.7953|201.446|56.6255|55.5426|204.324|73.1054|0.0746664|-0.171565|-0.982339|40.5657|269.342|102.925|35.2521|245.981|43.6078|0.0830608|0.365179|0.927225|35.2521|245.981|43.6078|35.22|234.654|1.83769|0.000742777|0.261727|0.965142|35.22|234.654|1.83769|35.8516|221.583|-20.0867|-0.0247383|0.511921|0.858676|35.8516|221.583|-20.0867|36.6256|209.728|-32.069|-0.0458699|0.702566|0.710139|30.5774|266.319|107.234|16.1235|240.019|46.818|0.214263|0.389864|0.895599|16.1235|240.019|46.818|6.17493|227.722|11.6345|0.257897|0.31879|0.912065|6.17493|227.722|11.6345|3.06797|213.421|-4.39149|0.143162|0.658943|0.738444|3.06797|213.421|-4.39149|1.86696|201.325|-13.7501|0.0782879|0.788495|0.610038|28.342|249.873|121.267|28.342|249.873|121.267|0.0|0.0|0.0|28.342|249.873|121.267|30.7548|219.51|87.1022|-0.0527148|0.663369|0.746433|30.7548|219.51|87.1022|46.329|202.061|67.3481|-0.508725|0.569944|0.645262|46.329|202.061|67.3481|65.0973|195.86|60.2149|-0.893138|0.295087|0.339453
33.7554|231.25|62.5574|-14.9019771315|8.67164839883|-1.362770138|-0.25089|-0.00544924|-0.968|43.9802|251.354|128.419|106.094|252.703|368.069|54.8591|250.148|99.8848|68.1443|233.505|51.1671|-0.249868|0.313027|0.916286|68.1443|233.505|51.1671|64.94|203.295|41.9447|0.100926|0.951544|0.29048|64.94|203.295|41.9447|60.5729|196.221|57.4143|0.248673|0.402778|-0.88087|60.5729|196.221|57.4143|58.0871|199.604|72.311|0.160613|-0.218528|-0.962522|43.0327|254.681|96.7394|49.8722|232.978|44.0028|-0.119078|0.377872|0.918168|49.8722|232.978|44.0028|50.2866|193.812|35.3267|-0.0103308|0.97628|0.216267|50.2866|193.812|35.3267|46.9407|184.119|57.9882|0.134517|0.389685|-0.911071|46.9407|184.119|57.9882|44.8089|188.687|73.9891|0.127075|-0.2723|-0.953784|31.853|254.341|98.0787|29.9167|228.747|39.4809|0.030267|0.400076|0.915982|29.9167|228.747|39.4809|31.4968|213.251|-0.897727|-0.036509|0.358048|0.932989|31.4968|213.251|-0.897727|32.4257|198.935|-22.0193|-0.0363832|0.56068|0.827233|32.4257|198.935|-22.0193|33.0085|186.719|-33.644|-0.0345417|0.72399|0.688945|21.3645|252.145|101.635|10.2352|224.147|41.2785|0.16498|0.415041|0.89472|10.2352|224.147|41.2785|-0.0392822|208.656|7.47711|0.266346|0.401582|0.876237|-0.0392822|208.656|7.47711|-4.19115|193.548|-7.53911|0.191309|0.696172|0.691915|-4.19115|193.548|-7.53911|-6.48579|181.266|-16.4412|0.149576|0.800562|0.580282|16.8923|236.512|116.057|16.8923|236.512|116.057|0.0|0.0|0.0|16.8923|236.512|116.057|19.0399|204.855|83.0693|-0.0469213|0.691637|0.720719|19.0399|204.855|83.0693|33.633|185.245|64.6382|-0.476676|0.640565|0.602043|33.633|185.245|64.6382|51.5803|176.472|58.118|-0.854067|0.417487|0.310279
30.0759|232.106|73.9449|-16.2320523275|9.70027575362|-0.104794112895|-0.218972|0.0759509|-0.972771|38.6534|252.845|139.637|92.8648|234.042|380.468|50.1631|252.301|111.154|64.5912|234.839|63.0522|-0.271363|0.328433|0.904706|64.5912|234.839|63.0522|61.2426|204.243|55.2633|0.105471|0.963685|0.245329|61.2426|204.243|55.2633|57.3453|197.556|71.0274|0.221917|0.380774|-0.897643|57.3453|197.556|71.0274|55.1862|201.057|85.9475|0.13951|-0.226232|-0.964031|38.2967|256.506|107.717|46.4539|233.755|55.6132|-0.142019|0.396098|0.907159|46.4539|233.755|55.6132|47.2385|194.265|48.593|-0.0195578|0.984376|0.17499|47.2385|194.265|48.593|44.0823|185.45|71.6369|0.12689|0.354394|-0.926447|44.0823|185.45|71.6369|41.9494|190.331|87.545|0.127135|-0.290955|-0.948252|27.1062|255.956|108.887|26.6687|228.995|50.8746|0.00684005|0.421447|0.906827|26.6687|228.995|50.8746|29.6463|211.802|11.2691|-0.0688019|0.397256|0.915125|29.6463|211.802|11.2691|31.4522|196.071|-8.76046|-0.0707291|0.616127|0.784465|31.4522|196.071|-8.76046|32.6037|182.757|-19.0613|-0.0682435|0.789082|0.610485|16.6097|253.618|112.326|7.06183|224.016|52.466|0.141537|0.438811|0.887363|7.06183|224.016|52.466|-1.04965|208.334|18.168|0.210275|0.406527|0.889112|-1.04965|208.334|18.168|-4.25421|193.988|2.20191|0.147659|0.661036|0.735682|-4.25421|193.988|2.20191|-5.83396|181.928|-7.14743|0.102976|0.786121|0.609434|12.2332|238.225|127.034|12.2332|238.225|127.034|0.0|0.0|0.0|12.2332|238.225|127.034|15.6179|206.426|94.2874|-0.0739482|0.694739|0.715451|15.6179|206.426|94.2874|30.7977|186.89|76.2556|-0.495843|0.638133|0.589004|30.7977|186.89|76.2556|49.0478|178.378|70.2513|-0.868475|0.405104|0.285729
15.6958|275.862|61.0228|-13.7517228892|15.9575623895|-4.07045811357|-0.303298|0.0509515|-0.951532|28.5127|294.922|126.626|103.601|282.308|362.199|37.4122|296.185|97.2335|48.6519|282.181|47.1888|-0.211397|0.263377|0.941246|48.6519|282.181|47.1888|49.0957|252.115|36.9994|-0.013979|0.946997|0.320939|49.0957|252.115|36.9994|46.0597|243.535|52.0184|0.172879|0.488589|-0.855216|46.0597|243.535|52.0184|43.5228|246.137|67.0624|0.163918|-0.168142|-0.972039|24.9538|299.438|95.1102|30.0508|279.775|41.3852|-0.0887402|0.342342|0.935375|30.0508|279.775|41.3852|35.0058|241.987|28.8564|-0.123513|0.941918|0.312305|35.0058|241.987|28.8564|34.2059|229.533|50.3725|0.0321593|0.500696|-0.865026|34.2059|229.533|50.3725|32.3397|232.671|66.7467|0.111238|-0.187027|-0.976036|14.0149|297.825|97.2633|10.3902|273.445|38.2294|0.0566613|0.381096|0.922798|10.3902|273.445|38.2294|11.2104|260.961|-3.20168|-0.0189518|0.288449|0.957308|11.2104|260.961|-3.20168|12.7849|246.169|-23.9538|-0.0616666|0.57932|0.812764|12.7849|246.169|-23.9538|14.3805|232.862|-34.204|-0.0945651|0.788683|0.607484|4.13493|294.397|101.519|-8.47221|266.642|41.3415|0.186887|0.411439|0.892071|-8.47221|266.642|41.3415|-15.8467|254.818|5.37109|0.19117|0.30653|0.932466|-15.8467|254.818|5.37109|-17.4838|241.273|-11.507|0.0754351|0.624088|0.777704|-17.4838|241.273|-11.507|-17.7328|229.827|-21.7181|0.0162269|0.746124|0.665609|2.52479|278.055|115.759|2.52479|278.055|115.759|0.0|0.0|0.0|2.52479|278.055|115.759|5.86488|246.419|82.8494|-0.0729737|0.691173|0.718995|5.86488|246.419|82.8494|21.854|228.839|63.5492|-0.52228|0.574265|0.630431|21.854|228.839|63.5492|40.371|222.62|55.8012|-0.881176|0.295945|0.368708
